,sm,sm_noise,dir,ssf,sat_id,proc_flag,corr_flag,conf_flag,slope40,slope40_noise,curvature40,curvature40_noise,sigma40,sigma40_noise,snow_prob,frozen_prob,abs_sm_gldas,abs_sm_noise_gldas,abs_sm_hwsd,abs_sm_noise_hwsd,vod,distance,soil_moisture,soil_moisture_flag,soil_moisture_orig_flag,index
2011-10-17 20:56:37.499990,15.219999,5.56,0.0,1.0,3.0,0.0,0.0,0.0,-0.079861574,0.00085534697,-0.0017109085,9.420093e-05,-8.861,0.102000006,0.0,0.0,,,,,0.5884712,0.0023437501157407407,0.363,G,M,2011-10-17 21:00:00
2011-10-18 20:35:48.749010,17.92,4.97,0.0,1.0,3.0,0.0,0.0,0.0,-0.080064334,0.00085383566,-0.0017132169,9.4196235e-05,-8.812,0.09,0.0,0.0,,,,,0.58780414,0.016796886458333334,0.362,G,M,2011-10-18 21:00:00
2011-10-19 08:49:37.500016,2.95,5.62,1.0,1.0,3.0,0.0,0.0,0.0,-0.08027477,0.00085498736,-0.0017135303,9.419778e-05,-9.117001,0.102000006,0.0,0.0,,,,,0.58705735,0.007204860925925926,0.369,G,M,2011-10-19 09:00:00
2011-10-20 10:09:01.875019,35.05,5.21,1.0,1.0,3.0,0.0,0.0,0.0,-0.08057348,0.00085339305,-0.0017046245,9.394908e-05,-8.483001,0.1,0.0,0.0,,,,,0.58575106,-0.0062717016087962965,0.378,G,M,2011-10-20 10:00:00
2011-10-22 20:53:14.999984,6.3399997,5.47,0.0,1.0,3.0,0.0,0.0,0.0,-0.08107516,0.00084374996,-0.0016920401,9.2982475e-05,-9.081,0.101,0.0,0.0,,,,,0.58363295,0.004687500185185186,0.335,G,M,2011-10-22 21:00:00
2011-10-25 10:05:41.249996,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-25 19:51:05.624998,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-28 09:03:39.374990,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30 10:02:20.625013,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-30 19:47:45.000016,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-04 19:44:22.499003,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-11 20:39:39.373991,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-15 20:57:01.874995,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-16 09:10:50.624996,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-16 20:36:14.998998,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-20 20:53:35.625018,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-21 09:07:24.374012,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-23 19:51:24.374003,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-28 19:47:59.999010,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-30 20:46:41.248991,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-01 09:00:28.125013,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-03 19:44:33.749998,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-06 08:57:00.000010,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-07 10:16:18.749012,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-09 21:00:31.874017,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-10 20:39:43.125007,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-12 10:12:50.624010,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-16 08:50:05.623984,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-17 19:54:54.374996,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-18 19:34:18.748988,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-27 19:48:18.749984,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-29 20:47:01.874990,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-30 09:00:52.500016,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-01 19:44:59.999986,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-06 09:56:15.000000,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-06 19:41:41.249988,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-08 20:40:20.624984,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-09 08:54:09.374020,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-10 10:13:29.999012,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-11 19:38:20.625004,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-13 20:36:59.998994,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-14 08:50:46.875018,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-15 10:10:11.249014,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-18 09:08:11.250000,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-19 08:47:24.375009,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-20 10:06:50.623991,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-20 19:52:16.874020,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-21 19:31:41.249984,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-22 20:51:01.875016,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-25 19:48:56.250002,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-28 09:01:26.249984,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-30 10:00:09.374990,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-01 20:44:16.875000,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-09 09:53:26.249998,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-02 08:58:26.249995,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-03 10:17:45.000003,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-06 20:41:11.250017,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-07 08:54:58.123986,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-10 20:58:31.873984,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-12 08:51:29.998984,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-13 10:10:52.500008,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-15 20:55:01.875002,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-18 19:52:50.624993,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-19 19:32:14.999990,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-20 20:51:33.750000,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-23 10:04:00.000012,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-23 19:49:24.374010,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-24 19:28:48.750014,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-25 20:48:05.623991,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-26 09:01:52.500013,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-28 19:45:56.250013,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-02 19:42:28.125010,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-03 21:01:54.374998,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-04 20:41:05.624982,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-05 08:54:52.499998,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-09 20:37:35.623988,21.359999,4.7599998,0.0,1.0,3.0,0.0,0.0,0.0,-0.07465303,0.0009323998,-0.0012199878,0.000102881015,-8.781,0.089,0.0,0.0,,,,,0.5940241,0.015559907546296296,0.328,G,M,2012-04-09 21:00:00
2012-04-11 10:10:44.999988,45.39,4.9,1.0,1.0,3.0,0.0,0.0,0.0,-0.07342687,0.00093186775,-0.0012550043,0.000102943646,-8.245001,0.095000006,0.0,0.0,,,,,0.5995466,-0.007465277638888889,0.333,G,M,2012-04-11 10:00:00
2012-04-12 19:35:33.748984,59.59,4.91,0.0,1.0,3.0,0.0,0.0,0.0,-0.072792076,0.0009314524,-0.0012798304,0.00010278698,-7.938,0.096,0.0,0.0,,,,,0.6026392,0.01697049787037037,0.382,G,M,2012-04-12 20:00:00
2012-04-15 08:47:52.499017,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-16 10:07:18.750010,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-16 19:52:43.125014,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-17 19:32:07.500012,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-19 09:05:16.875006,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-21 10:03:56.250002,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-21 19:49:20.625006,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-23 20:48:03.750012,6.23,5.54,0.0,1.0,3.0,0.0,0.0,0.0,-0.068827935,0.0008850279,-0.0014344774,9.8881545e-05,-8.842,0.09200001,0.0,0.0,,,,,0.6227347,0.008289930416666667,0.373,G,M,2012-04-23 21:00:00
2012-04-24 09:01:50.624988,9.54,5.49,1.0,1.0,3.0,0.0,0.0,0.0,-0.06868881,0.0008841819,-0.0014480657,9.892845e-05,-8.77,0.09200001,0.0,0.0,,,,,0.623716,-0.0012803818055555556,0.384,G,M,2012-04-24 09:00:00
2012-04-26 19:45:56.250013,2.3799999,5.5699997,0.0,1.0,3.0,0.0,0.0,0.0,-0.06861019,0.00087619934,-0.0014597013,9.836734e-05,-8.898001,0.091000006,0.0,0.0,,,,,0.62439245,0.009765624849537037,0.314,G,M,2012-04-26 20:00:00
2012-04-28 20:44:37.498988,0.58,5.58,0.0,1.0,3.0,0.0,0.0,0.0,-0.068721764,0.00087045407,-0.0014759254,9.829484e-05,-8.927,0.091000006,0.0,0.0,,,,,0.62443393,0.010677095046296296,0.269,G,M,2012-04-28 21:00:00
2012-04-30 10:17:45.000003,4.92,5.87,1.0,1.0,3.0,0.0,0.0,0.0,-0.06898702,0.0008709197,-0.0014913103,9.8599434e-05,-8.847,0.098000005,0.0,0.0,,,,,0.6238222,-0.012326388923611112,0.314,G,M,2012-04-30 10:00:00
2012-05-03 20:41:11.250017,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-05 10:14:20.625010,30.3,5.56,1.0,1.0,3.0,0.0,0.0,0.0,-0.06984573,0.0008721263,-0.0015416526,9.822902e-05,-8.377001,0.097,0.0,0.0,,,,,0.621867,-0.009960937615740741,0.364,G,M,2012-05-05 10:00:00
2012-05-08 20:37:44.999998,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-09 08:51:31.875015,34.12,5.6,1.0,1.0,3.0,0.0,0.0,0.0,-0.070668384,0.0008642852,-0.0016038433,9.72086e-05,-8.306001,0.098000005,0.0,0.0,,,,,0.6204276,0.005881076215277778,0.412,G,M,2012-05-09 09:00:00
2012-05-10 10:10:56.250018,17.0,5.67,1.0,1.0,3.0,0.0,0.0,0.0,-0.07084411,0.00086452963,-0.0016195297,9.722075e-05,-8.623,0.096,0.0,0.0,,,,,0.6201941,-0.007595486319444444,0.356,G,M,2012-05-10 10:00:00
2012-05-12 20:55:07.498991,27.99,5.64,0.0,1.0,3.0,0.0,0.0,0.0,-0.0712177,0.0008649739,-0.0016460597,9.7421595e-05,-8.419001,0.097,0.0,0.0,,,,,0.6194913,0.0033854283449074075,0.353,G,M,2012-05-12 21:00:00
2012-05-15 10:07:31.874984,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-15 19:52:56.249988,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-20 10:04:05.625007,0.0,5.7599998,1.0,1.0,3.0,0.0,1.0,0.0,-0.07234007,0.0008704938,-0.001682043,9.789265e-05,-9.001,0.093,0.0,0.0,,,,,0.6160873,-0.002842882025462963,0.348,G,M,2012-05-20 10:00:00
2012-05-20 19:49:30.000010,4.2,5.56,0.0,1.0,3.0,0.0,0.0,0.0,-0.07234007,0.0008704938,-0.001682043,9.789265e-05,-8.877001,0.091000006,0.0,0.0,,,,,0.6160873,0.007291666550925926,0.326,G,M,2012-05-20 20:00:00
2012-05-25 19:46:03.748986,0.14,5.7,0.0,1.0,3.0,0.0,0.0,0.0,-0.07291323,0.00087651296,-0.0016971943,9.912577e-05,-8.963,0.093,0.0,0.0,,,,,0.6142687,0.009678831180555555,0.357,G,M,2012-05-25 20:00:00
2012-05-27 20:44:43.124990,2.35,5.65,0.0,1.0,3.0,0.0,0.0,0.0,-0.07308829,0.0008730588,-0.0017103172,9.8854965e-05,-8.9210005,0.09200001,0.0,0.0,,,,,0.61396676,0.010611979282407407,0.312,G,M,2012-05-27 21:00:00
2012-05-30 09:57:13.124005,12.83,5.41,1.0,1.0,3.0,0.0,0.0,0.0,-0.07331289,0.0008746635,-0.0017205189,9.861754e-05,-8.727,0.09,0.0,0.0,,,,,0.61338395,0.0019314351273148147,0.3,G,M,2012-05-30 10:00:00
2012-05-30 19:42:37.500015,10.12,5.67,0.0,1.0,3.0,0.0,0.0,0.0,-0.07331289,0.0008746635,-0.0017205189,9.861754e-05,-8.778001,0.095000006,0.0,0.0,,,,,0.61338395,0.012065972048611111,0.293,G,M,2012-05-30 20:00:00
2012-05-31 21:02:05.623981,50.28,5.67,0.0,1.0,3.0,0.0,0.0,0.0,-0.073320806,0.00087240676,-0.0017175926,9.820455e-05,-8.030001,0.102000006,0.0,0.0,,,,,0.6132661,-0.001453981261574074,0.319,G,M,2012-05-31 21:00:00
2012-06-01 20:41:14.999986,16.279999,5.38,0.0,1.0,3.0,0.0,0.0,0.0,-0.07331255,0.0008709322,-0.0017163197,9.781908e-05,-8.665,0.091000006,0.0,0.0,,,,,0.61326116,0.01302083349537037,0.306,G,M,2012-06-01 21:00:00
2012-06-02 08:55:03.748981,5.02,5.8399997,1.0,1.0,3.0,0.0,0.0,0.0,-0.07332328,0.00087102136,-0.0017130245,9.779076e-05,-8.877001,0.098000005,0.0,0.0,,,,,0.61312217,0.003428831238425926,0.309,G,M,2012-06-02 09:00:00
2012-06-04 09:53:46.874993,49.059998,4.96,1.0,1.0,3.0,0.0,0.0,0.0,-0.07324243,0.0008723824,-0.0017093907,9.786114e-05,-8.053,0.08800001,0.0,0.0,,,,,0.6133325,0.0043185764699074074,0.379,G,M,2012-06-04 10:00:00
2012-06-04 19:39:11.248991,14.32,5.69,0.0,1.0,3.0,0.0,0.0,0.0,-0.07324243,0.0008723824,-0.0017093907,9.786114e-05,-8.702001,0.097,0.0,0.0,,,,,0.6133325,0.014453136678240741,0.365,G,M,2012-06-04 20:00:00
2012-06-06 20:37:46.874984,28.8,5.14,0.0,1.0,3.0,0.0,0.0,0.0,-0.07320803,0.0008703715,-0.0017002168,9.773871e-05,-8.434,0.089,0.0,0.0,,,,,0.6131974,0.015429687685185186,0.377,G,M,2012-06-06 21:00:00
2012-06-09 19:35:45.000019,15.589999,5.72,0.0,1.0,3.0,0.0,0.0,0.0,-0.07329243,0.0008642213,-0.0016835879,9.696102e-05,-8.689,0.098000005,0.0,0.0,,,,,0.61237687,0.01684027755787037,0.38,G,M,2012-06-09 20:00:00
2012-06-11 09:08:52.499988,50.469997,4.97,1.0,1.0,3.0,0.0,0.0,0.0,-0.0734384,0.00085372897,-0.0016585914,9.623163e-05,-8.043,0.09,0.0,0.0,,,,,0.61107296,-0.006163194305555555,0.409,G,M,2012-06-11 09:00:00
2012-06-13 10:07:30.000000,30.849998,5.35,1.0,1.0,3.0,0.0,0.0,0.0,-0.07350463,0.0008443596,-0.0016400785,9.5395764e-05,-8.422,0.095000006,0.0,0.0,,,,,0.61027426,-0.005208333333333333,0.402,G,M,2012-06-13 10:00:00
2012-06-13 19:52:54.375003,61.92,4.8599997,0.0,1.0,3.0,0.0,0.0,0.0,-0.07350463,0.0008443596,-0.0016400785,9.5395764e-05,-7.8310003,0.09,0.0,0.0,,,,,0.61027426,0.004926215243055555,0.393,G,M,2012-06-13 20:00:00
2012-06-14 19:32:16.875016,8.04,5.77,0.0,1.0,3.0,0.0,0.0,0.0,-0.07359552,0.00084546715,-0.0016272719,9.548388e-05,-8.863001,0.1,0.0,0.0,,,,,0.60954803,0.01924913175925926,0.366,G,M,2012-06-14 20:00:00
2012-06-16 09:05:24.374020,35.19,5.0699997,1.0,1.0,3.0,0.0,0.0,0.0,-0.07376738,0.0008527545,-0.0015925585,9.556824e-05,-8.360001,0.09200001,0.0,0.0,,,,,0.60787576,-0.0037543289351851853,0.371,G,M,2012-06-16 09:00:00
2012-06-18 10:04:01.873991,19.43,5.25,1.0,1.0,3.0,0.0,0.0,0.0,-0.0738,0.0008505561,-0.0015545915,9.453517e-05,-8.678,0.093,0.0,0.0,,,,,0.606654,-0.002799467488425926,0.338,G,M,2012-06-18 10:00:00
2012-06-18 19:49:26.250000,34.62,5.02,0.0,1.0,3.0,0.0,0.0,0.0,-0.0738,0.0008505561,-0.0015545915,9.453517e-05,-8.383,0.091000006,0.0,0.0,,,,,0.606654,0.007335069444444444,0.357,G,M,2012-06-18 20:00:00
2012-06-20 20:48:07.499982,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-23 10:00:35.625019,16.539999,5.1099997,1.0,1.0,3.0,0.0,0.0,0.0,-0.07396828,0.00085652096,-0.0014788766,9.414517e-05,-8.767,0.09200001,0.0,0.0,,,,,0.60384077,-0.0004123266087962963,0.373,G,M,2012-06-23 10:00:00
2012-06-23 19:45:58.124998,8.62,5.25,0.0,1.0,3.0,0.0,0.0,0.0,-0.07396828,0.00085652096,-0.0014788766,9.414517e-05,-8.923,0.093,0.0,0.0,,,,,0.60384077,0.00974392363425926,0.349,G,M,2012-06-23 20:00:00
2012-06-25 20:44:37.498988,22.699999,5.0499997,0.0,1.0,3.0,0.0,0.0,0.0,-0.07407704,0.00085775944,-0.0014504221,9.396095e-05,-8.658,0.09200001,0.0,0.0,,,,,0.6026181,0.010677095046296296,0.35,G,M,2012-06-25 21:00:00
2012-06-28 09:57:05.624992,29.929998,4.87,1.0,1.0,3.0,0.0,0.0,0.0,-0.07417934,0.0008663972,-0.0014260116,9.484325e-05,-8.525001,0.09,0.0,0.0,,,,,0.60153943,0.0020182292592592593,0.368,G,M,2012-06-28 10:00:00
2012-06-28 19:42:29.999995,30.13,5.06,0.0,1.0,3.0,0.0,0.0,0.0,-0.07417934,0.0008663972,-0.0014260116,9.484325e-05,-8.521001,0.094000004,0.0,0.0,,,,,0.60153943,0.012152777835648148,0.371,G,M,2012-06-28 20:00:00
2012-06-30 20:41:05.624982,28.599998,4.9,0.0,1.0,3.0,0.0,0.0,0.0,-0.074070156,0.0008668824,-0.0014233316,9.5037e-05,-8.549001,0.091000006,0.0,0.0,,,,,0.6018757,0.013129340486111111,0.362,G,M,2012-06-30 21:00:00
2012-07-04 20:58:24.375010,33.37,5.31,0.0,1.0,3.0,0.0,0.0,0.0,-0.073742986,0.0008767318,-0.0014609237,9.63677e-05,-8.435,0.09900001,0.0,0.0,,,,,0.6041857,0.0011067707175925925,0.392,G,M,2012-07-04 21:00:00
2012-07-07 19:56:09.374990,18.779999,5.02,0.0,1.0,3.0,0.0,0.0,0.0,-0.0733123,0.0008740514,-0.0015097866,9.6839976e-05,-8.694,0.08800001,0.0,0.0,,,,,0.6072374,0.002669270949074074,0.417,G,M,2012-07-07 20:00:00
2012-07-08 19:35:31.875004,42.969997,5.27,0.0,1.0,3.0,0.0,0.0,0.0,-0.07325544,0.00087449694,-0.0015200952,9.7006574e-05,-8.219001,0.098000005,0.0,0.0,,,,,0.60775423,0.016992187453703705,0.371,G,M,2012-07-08 20:00:00
2012-07-10 09:08:39.375014,26.55,5.0499997,1.0,1.0,3.0,0.0,0.0,0.0,-0.073074944,0.0008725397,-0.0015384154,9.662337e-05,-8.527,0.09,0.0,0.0,,,,,0.60898286,-0.006011284884259259,0.381,G,M,2012-07-10 09:00:00
2012-07-13 19:32:01.875018,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-17 19:49:09.375016,10.32,5.35,0.0,1.0,3.0,0.0,0.0,0.0,-0.07242522,0.0008786944,-0.0015703931,9.6457174e-05,-8.81,0.091000006,0.0,0.0,,,,,0.6124483,0.00753038175925926,0.34,G,M,2012-07-17 20:00:00
2012-07-22 10:00:20.624980,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-22 19:45:46.874003,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-26 10:17:33.750014,21.46,5.65,1.0,1.0,3.0,0.0,0.0,0.0,-0.072756514,0.0008613096,-0.0015984741,9.5242045e-05,-8.596001,0.1,0.0,0.0,,,,,0.6119756,-0.012196180717592592,0.359,G,M,2012-07-26 10:00:00
2012-07-28 21:01:50.624988,48.59,5.49,0.0,1.0,3.0,0.0,0.0,0.0,-0.07298073,0.0008556951,-0.0015945197,9.491813e-05,-8.086,0.101,0.0,0.0,,,,,0.6109837,-0.0012803818055555556,0.34,G,M,2012-07-28 21:00:00
2012-07-29 20:40:59.998981,20.439999,5.18,0.0,1.0,3.0,0.0,0.0,0.0,-0.07307147,0.00085371046,-0.0015921539,9.461784e-05,-8.626,0.09,0.0,0.0,,,,,0.6105611,0.013194456238425925,0.373,G,M,2012-07-29 21:00:00
2012-07-30 08:54:48.749988,6.41,5.6299996,1.0,1.0,3.0,0.0,0.0,0.0,-0.07315183,0.0008526949,-0.0015877779,9.438636e-05,-8.898001,0.097,0.0,0.0,,,,,0.61012065,0.0036024306944444444,0.37,G,M,2012-07-30 09:00:00
2012-08-01 09:53:35.623998,20.89,5.0499997,1.0,1.0,3.0,0.0,0.0,0.0,-0.073280476,0.00084757997,-0.0015818658,9.392678e-05,-8.626,0.08800001,0.0,0.0,,,,,0.609449,0.0044487963194444445,0.348,G,M,2012-08-01 10:00:00
2012-08-05 10:10:46.875013,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-06 19:35:35.625015,32.1,5.31,0.0,1.0,3.0,0.0,0.0,0.0,-0.07397196,0.00081815757,-0.0015431227,9.03072e-05,-8.439,0.098000005,0.0,0.0,,,,,0.605665,0.01694878454861111,0.385,G,M,2012-08-06 20:00:00
2012-08-07 20:54:58.123986,14.9,5.41,0.0,1.0,3.0,0.0,0.0,0.0,-0.07416235,0.0008126906,-0.0015332081,8.953806e-05,-8.783,0.098000005,0.0,0.0,,,,,0.6046536,0.0034939353472222224,0.35,G,M,2012-08-07 21:00:00
2012-08-09 08:47:56.248986,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-10 10:07:22.499980,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-12 20:51:31.875015,13.299999,5.2599998,0.0,1.0,3.0,0.0,0.0,0.0,-0.07486667,0.0008062346,-0.0014959116,8.799702e-05,-8.848001,0.096,0.0,0.0,,,,,0.6009249,0.005881076215277778,0.312,G,M,2012-08-12 21:00:00
2012-08-13 09:05:18.749990,0.0,5.23,1.0,1.0,3.0,0.0,1.0,0.0,-0.07485565,0.0008086516,-0.0015028961,8.819766e-05,-9.147,0.09200001,0.0,0.0,,,,,0.6011639,-0.0036892359953703702,0.323,G,M,2012-08-13 09:00:00
2012-08-15 10:03:58.123981,13.17,5.19,1.0,1.0,3.0,0.0,0.0,0.0,-0.07485693,0.0008138145,-0.0015192139,8.883827e-05,-8.841001,0.094000004,0.0,0.0,,,,,0.60162026,-0.0027560645949074075,0.289,G,M,2012-08-15 10:00:00
2012-08-15 19:49:22.499991,12.53,5.1,0.0,1.0,3.0,0.0,0.0,0.0,-0.07485693,0.0008138145,-0.0015192139,8.883827e-05,-8.854,0.09200001,0.0,0.0,,,,,0.60162026,0.007378472326388889,0.313,G,M,2012-08-15 20:00:00
2012-08-17 20:48:03.750012,10.87,5.2799997,0.0,1.0,3.0,0.0,0.0,0.0,-0.07478617,0.00082031894,-0.0015477693,8.98438e-05,-8.873,0.094000004,0.0,0.0,,,,,0.6026974,0.008289930416666667,0.371,G,M,2012-08-17 21:00:00
2012-08-18 09:01:52.500013,18.949999,5.2,1.0,1.0,3.0,0.0,0.0,0.0,-0.07473333,0.0008227943,-0.0015611505,9.037375e-05,-8.709001,0.094000004,0.0,0.0,,,,,0.6032784,-0.0013020834837962963,0.383,G,M,2012-08-18 09:00:00
2012-08-20 10:00:33.748988,16.63,5.16,1.0,1.0,3.0,0.0,0.0,0.0,-0.07469327,0.00082075223,-0.0015733559,9.069175e-05,-8.748,0.09200001,0.0,0.0,,,,,0.60377854,-0.00039061328703703704,0.335,G,M,2012-08-20 10:00:00
2012-08-20 19:45:58.124998,71.61,4.89,0.0,1.0,3.0,0.0,0.0,0.0,-0.07469327,0.00082075223,-0.0015733559,9.069175e-05,-7.6760006,0.093,0.0,0.0,,,,,0.60377854,0.00974392363425926,0.363,G,M,2012-08-20 20:00:00
2012-08-22 20:44:37.498988,22.32,5.13,0.0,1.0,3.0,0.0,0.0,0.0,-0.074726366,0.0008203984,-0.0015756917,9.072079e-05,-8.6380005,0.093,0.0,0.0,,,,,0.6037192,0.010677095046296296,0.381,G,M,2012-08-22 21:00:00
2012-08-25 19:42:31.874980,74.479996,4.96,0.0,1.0,3.0,0.0,0.0,0.0,-0.07477793,0.0008191593,-0.0015703161,9.07084e-05,-7.622,0.095000006,0.0,0.0,,,,,0.60337013,0.01213107662037037,0.384,G,M,2012-08-25 20:00:00
2012-08-27 20:41:11.250017,18.4,5.06,0.0,1.0,3.0,0.0,0.0,0.0,-0.07475193,0.0008187274,-0.0015571697,9.081968e-05,-8.721001,0.091000006,0.0,0.0,,,,,0.60309464,0.013064235914351852,0.354,G,M,2012-08-27 21:00:00
2012-08-29 10:14:20.625010,17.1,5.43,1.0,1.0,3.0,0.0,0.0,0.0,-0.07478586,0.0008213687,-0.0015468398,9.078395e-05,-8.751,0.09900001,0.0,0.0,,,,,0.6026723,-0.009960937615740741,0.344,G,M,2012-08-29 10:00:00
2012-08-31 20:58:31.873984,61.739998,5.21,0.0,1.0,3.0,0.0,0.0,0.0,-0.0747441,0.00082236424,-0.0015483199,9.075698e-05,-7.8750005,0.1,0.0,0.0,,,,,0.6028725,0.001019977037037037,0.332,G,M,2012-08-31 21:00:00
2012-09-01 20:37:43.125014,71.68,4.65,0.0,1.0,3.0,0.0,0.0,0.0,-0.074751996,0.00082287955,-0.001546631,9.0925976e-05,-7.6800003,0.089,0.0,0.0,,,,,0.60279465,0.01547309011574074,0.4,G,M,2012-09-01 21:00:00
2012-09-02 08:51:29.998984,37.239998,5.2999997,1.0,1.0,3.0,0.0,0.0,0.0,-0.074751444,0.0008231258,-0.0015439366,9.1001355e-05,-8.356,0.09900001,0.0,0.0,,,,,0.60272,0.005902789537037037,0.363,G,M,2012-09-02 09:00:00
2012-09-03 10:10:54.373987,30.41,5.25,1.0,1.0,3.0,0.0,0.0,0.0,-0.07474513,0.00082555047,-0.0015410598,9.130319e-05,-8.491,0.097,0.0,0.0,,,,,0.6026625,-0.007573772997685185,0.38,G,M,2012-09-03 10:00:00
2012-09-04 19:35:43.123988,35.14,5.2599998,0.0,1.0,3.0,0.0,0.0,0.0,-0.07475662,0.0008284539,-0.0015369774,9.172456e-05,-8.400001,0.098000005,0.0,0.0,,,,,0.6025029,0.01686199087962963,0.388,G,M,2012-09-04 20:00:00
2012-09-06 09:08:50.625003,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-08 10:07:28.125015,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-11 09:05:24.374020,,,,,,,,,,,,,,,,,,,,,,,,,,
